"Tilda UID";Brand;SKU;Mark;Category;Title;Description;Text;Photo;Price;Quantity;"Price Old";Editions;Modifications;"External ID";"Parent UID";Weight;Length;Width;Height
939571719771;;;;;"Брусчатка (Б.2.П.6/8) Гранит Клинкер - Листопад® гранит - Клинкер - 60 мм";;;https://static.tildacdn.com/tild3431-3732-4466-b532-623530653065/01.jpg;3400.00;;;"Коллекция:Листопад® гранит;Цвет:Клинкер;Толщина:60 мм";;cXVNbRuHsI6a0N2dp26T;667738985221;0;0;0;0
865817290381;;;;;"Брусчатка (Б.2.П.6/8) Гранит Клинкер - Листопад® гранит - Клинкер - 80 мм";;;https://static.tildacdn.com/tild3431-3732-4466-b532-623530653065/01.jpg;3900.00;;;"Коллекция:Листопад® гранит;Цвет:Клинкер;Толщина:80 мм";;jkzufuvbMI2xu1IkGPkP;667738985221;0;0;0;0
739707696511;;;;Брусчатка;"Брусчатка (Б.2.П.6/8) Гранит Старый замок";"Размер плитки 200x100 мм<br />Толщина 60 или 80 мм";"Брусчатка - Б.2.П.6 / Б.2.П.8<br /><br />Классическая тротуарная плитка в форме «Кирпич» представлена у нас в огромном спектре различных цветов.<br />Изготовлена с добавлением натуральной гранитной крошки, обладает нескользящей фактурной поверхностью и высокими физико-механическими свойствами.<br /><br />Размер 200x100 мм<br />Толщина 60 или 80 мм<br /><ul><li data-list=""bullet"">ГОСТ 17608-2017</li><li data-list=""bullet"">Класс бетона изделий по прочности на сжатие: В25</li><li data-list=""bullet"">Марка бетона по морозостойкости F₂200</li><li data-list=""bullet"">Водопоглощение не более 6%</li><li data-list=""bullet"">Марка по истираемости G1</li></ul>Мы гарантируем точность соблюдения технологии производства и как следствие, высокое качество продукции.<br /><br />Возможна отгрузка с нашего склада в Архангельске или доставка до места укладки.<br /><br /><strong>Стоимость указана за 1 кв.м. без учета доставки от завода производителя</strong>";https://static.tildacdn.com/stor3130-6230-4136-b461-626535323265/1cdb6e215651465810957379b8253e3c.jpg;;;;;;F8azR1Hcbz5aym2mElxY;;0;0;0;0
596045603261;;;;;"Брусчатка (Б.2.П.6/8) Гранит Старый замок - Листопад® гранит - Старый замок - 60 мм";;;https://static.tildacdn.com/stor3130-6230-4136-b461-626535323265/1cdb6e215651465810957379b8253e3c.jpg;3400.00;;;"Коллекция:Листопад® гранит;Цвет:Старый замок;Толщина:60 мм";;hpezimg2uhuEbyCgtU20;739707696511;0;0;0;0
709700703131;;;;;"Брусчатка (Б.2.П.6/8) Гранит Старый замок - Листопад® гранит - Старый замок - 80 мм";;;https://static.tildacdn.com/stor3130-6230-4136-b461-626535323265/1cdb6e215651465810957379b8253e3c.jpg;3900.00;;;"Коллекция:Листопад® гранит;Цвет:Старый замок;Толщина:80 мм";;cgDLZfuIB1kfNbH6msMA;739707696511;0;0;0;0
221242041121;;;;Брусчатка;"Брусчатка (Б.2.П.6/8) Гранит Антрацит";"Размер плитки 200x100 мм<br />Толщина 60 или 80 мм";"Брусчатка - Б.2.П.6 / Б.2.П.8<br /><br />Классическая тротуарная плитка в форме «Кирпич» представлена у нас в огромном спектре различных цветов.<br />Изготовлена с добавлением натуральной гранитной крошки, обладает нескользящей фактурной поверхностью и высокими физико-механическими свойствами.<br /><br />Размер 200x100 мм<br />Толщина 60 или 80 мм<br /><ul><li data-list=""bullet"">ГОСТ 17608-2017</li><li data-list=""bullet"">Класс бетона изделий по прочности на сжатие: В25</li><li data-list=""bullet"">Марка бетона по морозостойкости F₂200</li><li data-list=""bullet"">Водопоглощение не более 6%</li><li data-list=""bullet"">Марка по истираемости G1</li></ul>Мы гарантируем точность соблюдения технологии производства и как следствие, высокое качество продукции.<br /><br />Брусчатка 60 мм на паллете – 14,04 м2<br />Брусчатка 80 мм на паллете – 10,8 м2<br /><br /><strong>Стоимость указана за 1 кв.м. без учета доставки от завода производителя</strong>";https://static.tildacdn.com/tild3733-3933-4665-a166-613465393033/01.jpg;;;;;;Fv1h7ebvTnJuvxV3ZKHX;;0;0;0;0
704464522381;;;;;"Брусчатка (Б.2.П.6/8) Гранит Антрацит - Листопад® гранит - Антрацит - 60 мм";;;https://static.tildacdn.com/tild3733-3933-4665-a166-613465393033/01.jpg;3400.00;;;"Коллекция:Листопад® гранит;Цвет:Антрацит;Толщина:60 мм";;38Byg7ZpVN5XzfGjonrj;221242041121;0;0;0;0
843197228391;;;;;"Брусчатка (Б.2.П.6/8) Гранит Антрацит - Листопад® гранит - Антрацит - 80 мм";;;https://static.tildacdn.com/tild3733-3933-4665-a166-613465393033/01.jpg;3900.00;;;"Коллекция:Листопад® гранит;Цвет:Антрацит;Толщина:80 мм";;eNo5aVyymc6yzkbb5I0T;221242041121;0;0;0;0
206726398701;;;;Брусчатка;"Брусчатка (Б.2.П.6/8) Гранит Осень";"Размер плитки 200x100 мм<br />Толщина 60 или 80 мм";"ЛА-ЛИНИЯ - Б.2.П.6 / Б.2.П.8<br /><br />Классическая тротуарная плитка в форме «Кирпич» представлена у нас в огромном спектре различных цветов.<br />Изготовлена с добавлением натуральной гранитной крошки, обладает нескользящей фактурной поверхностью и высокими физико-механическими свойствами.<br /><br />Размер 200x100 мм<br />Толщина 60 или 80 мм<br /><ul><li data-list=""bullet"">ГОСТ 17608-2017</li><li data-list=""bullet"">Класс бетона изделий по прочности на сжатие: B22,5; В25</li><li data-list=""bullet"">Марка бетона по морозостойкости F₂200</li><li data-list=""bullet"">Водопоглощение не более 6%</li><li data-list=""bullet"">Марка по истираемости G1</li></ul>Мы гарантируем точность соблюдения технологии производства и как следствие, высокое качество продукции.<br /><br />Брусчатка 60 мм на паллете – 14,04 м2<br />Брусчатка 80 мм на паллете – 10,8 м2<br /><br /><strong>Стоимость указана за 1 кв.м. без учета доставки от завода производителя</strong>";https://static.tildacdn.com/tild3063-6463-4165-b131-373063356532/01.jpg;;;;;;tg7J6CBgueBUEUOEJBCa;;0;0;0;0
298644478691;;;;;"Брусчатка (Б.2.П.6/8) Гранит Осень - Листопад® гранит - Осень - 60 мм";;;https://static.tildacdn.com/tild3063-6463-4165-b131-373063356532/01.jpg;3400.00;;;"Коллекция:Листопад® гранит;Цвет:Осень;Толщина:60 мм";;KVLh9Va4N0Rll4GZi0um;206726398701;0;0;0;0
137622118591;;;;;"Брусчатка (Б.2.П.6/8) Гранит Осень - Листопад® гранит - Осень - 80 мм";;;https://static.tildacdn.com/tild3063-6463-4165-b131-373063356532/01.jpg;3900.00;;;"Коллекция:Листопад® гранит;Цвет:Осень;Толщина:80 мм";;pGSCDj4SBse1SZkRMUym;206726398701;0;0;0;0
670223900021;;;;Брусчатка;"Брусчатка (Б.2.П.6/8) Стоунмикс Белый";"Размер плитки 200x100 мм<br />Толщина 60 или 80 мм";"Брусчатка - Б.2.П.6 / Б.2.П.8<br /><br />Плитка классической формы ""брусчатка"" с натуральной мраморной крошкой в верхнем слое. Отличается долговечностью и повышенной устойчивостью к истираемости.<br /><br />Размер 200x100 мм<br />Толщина 60 или 80 мм<br /><ul><li>ГОСТ 17608-2017</li><li>Класс бетона изделий по прочности на сжатие: В25</li><li>Марка бетона по морозостойкости F₂200</li><li>Водопоглощение не более 6%</li><li>Марка по истираемости G1</li></ul>Мы гарантируем точность соблюдения технологии производства и как следствие, высокое качество продукции.<br /><br />Брусчатка 60 мм на паллете – 14,04 м2<br />Брусчатка 80 мм на паллете – 10,8 м2<br /><br /><strong>Стоимость указана за 1 кв.м. без учета доставки от завода производителя</strong>";https://static.tildacdn.com/stor3432-3130-4464-b138-616338333165/902e64e40668618582634ea79b3ec12c.jpg;;;;;;4c0G1CGfLrp4YfIFjMSI;;0;0;0;0
165312506131;;;;;"Брусчатка (Б.2.П.6/8) Стоунмикс Белый - Стоунмикс - Белый - 60 мм";;;https://static.tildacdn.com/stor3432-3130-4464-b138-616338333165/902e64e40668618582634ea79b3ec12c.jpg;3700.00;;;"Коллекция:Стоунмикс;Цвет:Белый;Толщина:60 мм";;KpVljjJVUk4u50X5SFH2;670223900021;0;0;0;0
986172357881;;;;;"Брусчатка (Б.2.П.6/8) Стоунмикс Белый - Стоунмикс - Белый - 80 мм";;;https://static.tildacdn.com/stor3432-3130-4464-b138-616338333165/902e64e40668618582634ea79b3ec12c.jpg;4550.00;;;"Коллекция:Стоунмикс;Цвет:Белый;Толщина:80 мм";;8mgDCboJDAaR58akegCG;670223900021;0;0;0;0
919069108721;;;;Брусчатка;"Брусчатка (Б.2.П.6/8) Стоунмикс Черный";"Размер плитки 200x100 мм<br />Толщина 60 или 80 мм";"Брусчатка - Б.2.П.6 / Б.2.П.8<br /><br />Плитка классической формы ""брусчатка"" с натуральной мраморной крошкой в верхнем слое. Отличается долговечностью и повышенной устойчивостью к истираемости.<br /><br />Размер 200x100 мм<br />Толщина 60 или 80 мм<br /><ul><li>ГОСТ 17608-2017</li><li>Класс бетона изделий по прочности на сжатие: В25</li><li>Марка бетона по морозостойкости F₂200</li><li>Водопоглощение не более 6%</li><li>Марка по истираемости G1</li></ul>Мы гарантируем точность соблюдения технологии производства и как следствие, высокое качество продукции.<br /><br />Брусчатка 60 мм на паллете – 14,04 м2<br />Брусчатка 80 мм на паллете – 10,8 м2<br /><br /><strong>Стоимость указана за 1 кв.м. без учета доставки от завода производителя</strong>";https://static.tildacdn.com/stor3261-3661-4633-b663-373636383735/f30440ed35e11ec48287fd35a9c968ac.jpg;;;;;;MzuHAFRs00rvfZY7RX6J;;0;0;0;0
118156665171;;;;;"Брусчатка (Б.2.П.6/8) Стоунмикс Черный - Стоунмикс - Чёрный - 60 мм";;;https://static.tildacdn.com/stor3261-3661-4633-b663-373636383735/f30440ed35e11ec48287fd35a9c968ac.jpg;3700.00;;;"Коллекция:Стоунмикс;Цвет:Чёрный;Толщина:60 мм";;KZA5zl2VzeKRVFY2Ra3H;919069108721;0;0;0;0
904316422771;;;;;"Брусчатка (Б.2.П.6/8) Стоунмикс Черный - Стоунмикс - Чёрный - 80 мм";;;https://static.tildacdn.com/stor3261-3661-4633-b663-373636383735/f30440ed35e11ec48287fd35a9c968ac.jpg;4550.00;;;"Коллекция:Стоунмикс;Цвет:Чёрный;Толщина:80 мм";;z5aJ1L1t0zNE1iRDz8UZ;919069108721;0;0;0;0
709385436221;;;;Брусчатка;"Брусчатка (Б.2.П.6/8) Стоунмикс Бело-Черный";"Размер плитки 200x100 мм<br />Толщина 60 или 80 мм";"Брусчатка - Б.2.П.6 / Б.2.П.8<br /><br />Плитка классической формы ""брусчатка"" с натуральной мраморной крошкой в верхнем слое. Отличается долговечностью и повышенной устойчивостью к истираемости.<br /><br />Размер 200x100 мм<br />Толщина 60 или 80 мм<br /><ul><li>ГОСТ 17608-2017</li><li>Класс бетона изделий по прочности на сжатие: В25</li><li>Марка бетона по морозостойкости F₂200</li><li>Водопоглощение не более 6%</li><li>Марка по истираемости G1</li></ul>Мы гарантируем точность соблюдения технологии производства и как следствие, высокое качество продукции.<br /><br />Брусчатка 60 мм на паллете – 14,04 м2<br />Брусчатка 80 мм на паллете – 10,8 м2<br /><br /><strong>Стоимость указана за 1 кв.м. без учета доставки от завода производителя</strong>";https://static.tildacdn.com/stor6365-3937-4232-a139-326264666331/f5de981db1f4018fda66dd2a05b6ba1c.jpg;;;;;;0ecNJztIOvscBlEEdBhv;;0;0;0;0
159909106771;;;;;"Брусчатка (Б.2.П.6/8) Стоунмикс Бело-Черный - Стоунмикс - Бело-черный - 60 мм";;;https://static.tildacdn.com/stor6365-3937-4232-a139-326264666331/f5de981db1f4018fda66dd2a05b6ba1c.jpg;3700.00;;;"Коллекция:Стоунмикс;Цвет:Бело-черный;Толщина:60 мм";;SS5K7Lye1Ro9iSl9N11h;709385436221;0;0;0;0
906280837641;;;;;"Брусчатка (Б.2.П.6/8) Стоунмикс Бело-Черный - Стоунмикс - Бело-черный - 80 мм";;;https://static.tildacdn.com/stor6365-3937-4232-a139-326264666331/f5de981db1f4018fda66dd2a05b6ba1c.jpg;4550.00;;;"Коллекция:Стоунмикс;Цвет:Бело-черный;Толщина:80 мм";;ATDsfLYmmik80Y7Z1a5P;709385436221;0;0;0;0
952219872081;;;;"Квадрум - Б.7.К.8";"Квадрат (Б.7.К.8) Стандарт Серый";"Размер плитки 600x600 мм<br />Толщина 80 мм<br />";"Квадрат (Б.7.К.8)<br /><br />Размер 600x600 мм <br />Толщина 80 мм <br /><br /><ul><li>ГОСТ 17608-2017</li><li>Класс бетона изделий по прочности на сжатие: B30</li><li>Марка бетона по морозостойкости F₂200</li><li>Водопоглощение не более 6%</li><li>Марка по истираемости G1</li></ul>Мы гарантируем точность соблюдения технологии производства и как следствие, высокое качество продукции. <br /><br />На паллете – 7,2 м2<br /><br /><strong>Стоимость указана за 1 кв.м. без учета доставки от завода производителя </strong>";https://static.tildacdn.com/tild6361-3137-4261-b632-636163616239/2021-03-12_14-05-53.png;;;;;;eUjYHJFxIa2MVGHKCECx;;0;0;0;0
511459846101;;;;;"Квадрат (Б.7.К.8) Стандарт Серый - Стандарт - Серый";;;https://static.tildacdn.com/tild6361-3137-4261-b632-636163616239/2021-03-12_14-05-53.png;1850.00;;;"Коллекция:Стандарт;Цвет:Серый";;PTlOsJHmsh73BtmlJnSA;952219872081;0;0;0;0
124641115731;;;;"Квадрум - Б.7.К.8";"Квадрат (Б.7.К.8) Стандарт Черный";"Размер плитки 600x600 мм<br />Толщина 80 мм";"Квадрат (Б.7.К.8)<br /><br />Размер 600x600 мм<br />Толщина 80 мм<br /><br /><ul><li>ГОСТ 17608-2017</li><li>Класс бетона изделий по прочности на сжатие: B30</li><li>Марка бетона по морозостойкости F₂200</li><li>Водопоглощение не более 6%</li><li>Марка по истираемости G1</li></ul>Мы гарантируем точность соблюдения технологии производства и как следствие, высокое качество продукции.<br /><br />На паллете – 7,2 м2<br /><br /><strong>Стоимость указана за 1 кв.м. без учета доставки от завода производителя</strong>";https://static.tildacdn.com/tild3539-6664-4966-b164-646164303336/2021-03-12_14-10-47.png;;;;;;26DyD6T5YJ5nAikykm1x;;0;0;0;0
299696386511;;;;;"Квадрат (Б.7.К.8) Стандарт Черный - Стандарт - Чёрный";;;https://static.tildacdn.com/tild3539-6664-4966-b164-646164303336/2021-03-12_14-10-47.png;2000.00;;;"Коллекция:Стандарт;Цвет:Чёрный";;pjTNrX4T4cdcYbevI3ug;124641115731;0;0;0;0
880764197101;;;;"Квадрум - Б.7.К.8";"Квадрат (Б.7.К.8) Стандарт Коричневый";"Размер плитки 600x600 мм<br />Толщина 80 мм";"Квадрат (Б.7.К.8)<br /><br />Размер 600x600 мм<br />Толщина 80 мм<br /><br /><ul><li>ГОСТ 17608-2017</li><li>Класс бетона изделий по прочности на сжатие: B30</li><li>Марка бетона по морозостойкости F₂200</li><li>Водопоглощение не более 6%</li><li>Марка по истираемости G1</li></ul>Мы гарантируем точность соблюдения технологии производства и как следствие, высокое качество продукции.<br /><br />На паллете – 7,2 м2<br /><br /><strong>Стоимость указана за 1 кв.м. без учета доставки от завода производителя</strong>";https://static.tildacdn.com/tild6233-3634-4161-b266-383164656333/2021-03-12_14-09-51.png;;;;;;XOSASYGloFtMHu1U1nIy;;0;0;0;0
626854704941;;;;;"Квадрат (Б.7.К.8) Стандарт Коричневый - Стандарт - Коричневый";;;https://static.tildacdn.com/tild6233-3634-4161-b266-383164656333/2021-03-12_14-09-51.png;2000.00;;;"Коллекция:Стандарт;Цвет:Коричневый";;1S6eBID34SuGb7Kcoggx;880764197101;0;0;0;0
509795284531;;;;"Квадрум - Б.7.К.8";"Квадрат (Б.7.К.8) Стандарт Белый";"Размер плитки 600x600 мм<br />Толщина 80 мм";"Квадрат (Б.7.К.8)<br /><br />Размер 600x600 мм<br />Толщина 80 мм<br /><br /><ul><li>ГОСТ 17608-2017</li><li>Класс бетона изделий по прочности на сжатие: B30</li><li>Марка бетона по морозостойкости F₂200</li><li>Водопоглощение не более 6%</li><li>Марка по истираемости G1</li></ul>Мы гарантируем точность соблюдения технологии производства и как следствие, высокое качество продукции.<br /><br />На паллете – 7,2 м2<br /><br /><strong>Стоимость указана за 1 кв.м. без учета доставки от завода производителя</strong>";https://static.tildacdn.com/tild6234-3237-4531-b934-363262633461/2021-03-12_14-07-42.png;;;;;;8XJY3ZvkflpYDG73904T;;0;0;0;0
954205939921;;;;;"Квадрат (Б.7.К.8) Стандарт Белый - Стандарт - Белый";;;https://static.tildacdn.com/tild6234-3237-4531-b934-363262633461/2021-03-12_14-07-42.png;2050.00;;;"Коллекция:Стандарт;Цвет:Белый";;YSXGCgbMo6I1JSlCUeue;509795284531;0;0;0;0
513318021101;;;;"Квадрум - Б.7.К.8";"Квадрат (Б.7.К.8) Гладкий Янтарь";"Размер плитки 600x600 мм<br />Толщина 80 мм";"Квадрат (Б.7.К.8)<br /><br />Размер 600x600 мм<br />Толщина 80 мм<br /><br /><ul><li>ГОСТ 17608-2017</li><li>Класс бетона изделий по прочности на сжатие: B30</li><li>Марка бетона по морозостойкости F₂200</li><li>Водопоглощение не более 6%</li><li>Марка по истираемости G1</li></ul>Мы гарантируем точность соблюдения технологии производства и как следствие, высокое качество продукции.<br /><br />На паллете – 7,2 м2<br /><br /><strong>Стоимость указана за 1 кв.м. без учета доставки от завода производителя</strong>";https://static.tildacdn.com/tild6262-6530-4663-a538-656630643335/2021-03-12_14-12-28.png;;;;;;bhvZRei3k8EFulgS8Lix;;0;0;0;0
940196350831;;;;;"Квадрат (Б.7.К.8) Гладкий Янтарь - Листопад® гладкий - Янтарь";;;https://static.tildacdn.com/tild6262-6530-4663-a538-656630643335/2021-03-12_14-12-28.png;3400.00;;;"Коллекция:Листопад® гладкий;Цвет:Янтарь";;eDoRgkU3SyHO9exXGmSH;513318021101;0;0;0;0
342492697001;;;;"Квадрум - Б.7.К.8";"Квадрат (Б.7.К.8) Гладкий Осень";"Размер плитки 600x600 мм<br />Толщина 80 мм";"Квадрат (Б.7.К.8)<br /><br />Размер 600x600 мм<br />Толщина 80 мм<br /><br /><ul><li>ГОСТ 17608-2017</li><li>Класс бетона изделий по прочности на сжатие: B30</li><li>Водопоглощение не более 6%</li><li>Марка по истираемости G1</li></ul>Мы гарантируем точность соблюдения технологии производства и как следствие, высокое качество продукции.<br /><br />На паллете – 7,2 м2<br /><br /><strong>Стоимость указана за 1 кв.м. без учета доставки от завода производителя</strong>";https://static.tildacdn.com/tild3639-3965-4536-a232-393164666232/2021-03-12_14-16-28.png;;;;;;fyeAtXdlU1U6ygnpBr5K;;0;0;0;0
623825851231;;;;;"Квадрат (Б.7.К.8) Гладкий Осень - Листопад® гладкий - Осень";;;https://static.tildacdn.com/tild3639-3965-4536-a232-393164666232/2021-03-12_14-16-28.png;3400.00;;;"Коллекция:Листопад® гладкий;Цвет:Осень";;PKvbDuFzFAyR0OgiCa0K;342492697001;0;0;0;0
407484347231;;;;"Квадрум - Б.7.К.8";"Квадрат (Б.7.К.8) Гладкий Антрацит";"Размер плитки 600x600 мм<br />Толщина 80 мм";"Квадрат (Б.7.К.8)<br /><br />Размер 600x600 мм<br />Толщина 80 мм<br /><br /><ul><li>ГОСТ 17608-2017</li><li>Класс бетона изделий по прочности на сжатие: B30</li><li>Марка бетона по морозостойкости F₂200</li><li>Водопоглощение не более 6%</li><li>Марка по истираемости G1</li></ul>Мы гарантируем точность соблюдения технологии производства и как следствие, высокое качество продукции.<br /><br />На паллете – 7,2 м2<br /><br /><strong>Стоимость указана за 1 кв.м. без учета доставки от завода производителя</strong>";https://static.tildacdn.com/tild6331-3063-4333-a431-656138323835/2021-03-12_14-15-35.png;;;;;;C2sSxXiy3AxArrY1cMvY;;0;0;0;0
191484550211;;;;;"Квадрат (Б.7.К.8) Гладкий Антрацит - Листопад® гладкий - Антрацит";;;https://static.tildacdn.com/tild6331-3063-4333-a431-656138323835/2021-03-12_14-15-35.png;3400.00;;;"Коллекция:Листопад® гладкий;Цвет:Антрацит";;Z78AbmmnEHbJkPKK0aPL;407484347231;0;0;0;0
637726547781;;;;"Квадрум - Б.7.К.8";"Квадрат (Б.7.К.8) Гладкий Старый замок";"Размер плитки 600x600 мм<br />Толщина 80 мм";"Квадрат (Б.7.К.8)<br /><br />Размер 600x600 мм<br />Толщина 80 мм<br /><br /><ul><li>ГОСТ 17608-2017</li><li>Класс бетона изделий по прочности на сжатие: B30</li><li>Марка бетона по морозостойкости F₂200</li><li>Водопоглощение не более 6%</li><li>Марка по истираемости G1</li></ul>Мы гарантируем точность соблюдения технологии производства и как следствие, высокое качество продукции.<br /><br />На паллете – 7,2 м2<br /><br /><strong>Стоимость указана за 1 кв.м. без учета доставки от завода производителя</strong>";https://static.tildacdn.com/tild3637-6230-4436-a636-343363666435/2021-03-12_14-14-39.png;;;;;;a0RZVaMOCJbtHzyI6Yv2;;0;0;0;0
598898616881;;;;;"Квадрат (Б.7.К.8) Гладкий Старый замок - Листопад® гладкий - Старый замок";;;https://static.tildacdn.com/tild3637-6230-4436-a636-343363666435/2021-03-12_14-14-39.png;3400.00;;;"Коллекция:Листопад® гладкий;Цвет:Старый замок";;ENuX0M2EKnx9mLCOmV4F;637726547781;0;0;0;0
608235465821;;;;"Квадрум - Б.7.К.8";"Квадрат (Б.7.К.8) Гладкий Клинкер";"Размер плитки 600x600 мм<br />Толщина 80 мм";"Квадрат (Б.7.К.8)<br /><br />Размер 600x600 мм<br />Толщина 80 мм<br /><br /><ul><li>ГОСТ 17608-2017</li><li>Класс бетона изделий по прочности на сжатие: B30</li><li>Марка бетона по морозостойкости F₂200</li><li>Водопоглощение не более 6%</li><li>Марка по истираемости G1</li></ul>Мы гарантируем точность соблюдения технологии производства и как следствие, высокое качество продукции.<br /><br />На паллете – 7,2 м2<br /><br /><strong>Стоимость указана за 1 кв.м. без учета доставки от завода производителя</strong>";https://static.tildacdn.com/tild3139-3333-4637-b836-383837343234/2021-03-12_14-13-43.png;;;;;;H8Fx7fY7iZiTF9NCd6xV;;0;0;0;0
552195084811;;;;;"Квадрат (Б.7.К.8) Гладкий Клинкер - Листопад® гладкий - Клинкер";;;https://static.tildacdn.com/tild3139-3333-4637-b836-383837343234/2021-03-12_14-13-43.png;3400.00;;;"Коллекция:Листопад® гладкий;Цвет:Клинкер";;ZEsgIS5I5IvKvVR0X7ge;608235465821;0;0;0;0
986325276981;;;;"Квадрум - Б.7.К.8";"Квадрат (Б.7.К.8) Гранит Янтарь";"Размер плитки 600x600 мм<br />Толщина 80 мм";"Квадрат (Б.7.К.8)<br /><br />Размер 600x600 мм<br />Толщина 80 мм<br /><br /><ul><li>ГОСТ 17608-2017</li><li>Класс бетона изделий по прочности на сжатие: B30</li><li>Марка бетона по морозостойкости F₂200</li><li>Водопоглощение не более 6%</li><li>Марка по истираемости G1</li></ul>Мы гарантируем точность соблюдения технологии производства и как следствие, высокое качество продукции.<br /><br />На паллете – 7,2 м2<br /><br /><strong>Стоимость указана за 1 кв.м. без учета доставки от завода производителя</strong>";https://static.tildacdn.com/tild6262-6530-4663-a538-656630643335/2021-03-12_14-12-28.png;;;;;;kstmAxMPYNctTCUrCk8k;;0;0;0;0
623317566071;;;;;"Квадрат (Б.7.К.8) Гранит Янтарь - Листопад® гранит - Янтарь";;;https://static.tildacdn.com/tild6262-6530-4663-a538-656630643335/2021-03-12_14-12-28.png;3900.00;;;"Коллекция:Листопад® гранит;Цвет:Янтарь";;BN4GmaE29OX8zGFY91zA;986325276981;0;0;0;0
133310570661;;;;"Квадрум - Б.7.К.8";"Квадрат (Б.7.К.8) Гранит Клинкер";"Размер плитки 600x600 мм<br />Толщина 80 мм";"Квадрат (Б.7.К.8)<br /><br />Размер 600x600 мм<br />Толщина 80 мм<br /><br /><ul><li>ГОСТ 17608-2017</li><li>Класс бетона изделий по прочности на сжатие: B30</li><li>Марка бетона по морозостойкости F₂200</li><li>Водопоглощение не более 6%</li><li>Марка по истираемости G1</li></ul>Мы гарантируем точность соблюдения технологии производства и как следствие, высокое качество продукции.<br /><br />На паллете – 7,2 м2<br /><br /><strong>Стоимость указана за 1 кв.м. без учета доставки от завода производителя</strong>";https://static.tildacdn.com/tild3139-3333-4637-b836-383837343234/2021-03-12_14-13-43.png;;;;;;KnVjH2F5Y6PPRns5Zjnm;;0;0;0;0
589229818891;;;;;"Квадрат (Б.7.К.8) Гранит Клинкер - Листопад® гранит - Клинкер";;;https://static.tildacdn.com/tild3139-3333-4637-b836-383837343234/2021-03-12_14-13-43.png;3900.00;;;"Коллекция:Листопад® гранит;Цвет:Клинкер";;oUoe2eJ0Pf1vFPnCxcpr;133310570661;0;0;0;0
497801325851;;;;"Квадрум - Б.7.К.8";"Квадрат (Б.7.К.8) Гранит Старый замок";"Размер плитки 600x600 мм<br />Толщина 80 мм";"Квадрат (Б.7.К.8)<br /><br />Размер 600x600 мм<br />Толщина 80 мм<br /><br /><ul><li>ГОСТ 17608-2017</li><li>Класс бетона изделий по прочности на сжатие: B30</li><li>Марка бетона по морозостойкости F₂200</li><li>Водопоглощение не более 6%</li><li>Марка по истираемости G1</li></ul>Мы гарантируем точность соблюдения технологии производства и как следствие, высокое качество продукции.<br /><br />На паллете – 7,2 м2<br /><br /><strong>Стоимость указана за 1 кв.м. без учета доставки от завода производителя</strong>";https://static.tildacdn.com/tild3637-6230-4436-a636-343363666435/2021-03-12_14-14-39.png;;;;;;2JFaXAeMb11f4fI7Zrtj;;0;0;0;0
794164731131;;;;;"Квадрат (Б.7.К.8) Гранит Старый замок - Листопад® гранит - Старый замок";;;https://static.tildacdn.com/tild3637-6230-4436-a636-343363666435/2021-03-12_14-14-39.png;3900.00;;;"Коллекция:Листопад® гранит;Цвет:Старый замок";;cMVGlIYnFAo0O2TF8Njl;497801325851;0;0;0;0
206972992181;;;;"Квадрум - Б.7.К.8";"Квадрат (Б.7.К.8) Гранит Осень";"Размер плитки 600x600 мм<br />Толщина 80 мм";"Квадрат (Б.7.К.8)<br /><br />Размер 600x600 мм<br />Толщина 80 мм<br /><br /><ul><li>ГОСТ 17608-2017</li><li>Класс бетона изделий по прочности на сжатие: B30</li><li>Марка бетона по морозостойкости F₂200</li><li>Водопоглощение не более 6%</li><li>Марка по истираемости G1</li></ul>Мы гарантируем точность соблюдения технологии производства и как следствие, высокое качество продукции.<br /><br />На паллете – 7,2 м2<br /><br /><strong>Стоимость указана за 1 кв.м. без учета доставки от завода производителя</strong>";https://static.tildacdn.com/tild3639-3965-4536-a232-393164666232/2021-03-12_14-16-28.png;;;;;;zSXISUoDG66USHPsbNM2;;0;0;0;0
284032931591;;;;;"Квадрат (Б.7.К.8) Гранит Осень - Листопад® гранит - Осень";;;https://static.tildacdn.com/tild3639-3965-4536-a232-393164666232/2021-03-12_14-16-28.png;3900.00;;;"Коллекция:Листопад® гранит;Цвет:Осень";;JNIKB7CSjdi8JOrOV0PN;206972992181;0;0;0;0
925577233601;;;;"Квадрум - Б.7.К.8";"Квадрат (Б.7.К.8) Гранит Хаски";"Размер плитки 600x600 мм<br />Толщина 80 мм";"КВАДРУМ - Б.7.К.8<br /><br />Размер 600x600 мм<br />Толщина 80 мм<br /><br /><ul><li>ГОСТ 17608-2017</li><li>Класс бетона изделий по прочности на сжатие: B30</li><li>Марка бетона по морозостойкости F₂200</li><li>Водопоглощение не более 6%</li><li>Марка по истираемости G1</li></ul>Мы гарантируем точность соблюдения технологии производства и как следствие, высокое качество продукции.<br /><br />На паллете – 7,2 м2<br /><br /><strong>Стоимость указана за 1 кв.м. без учета доставки от завода производителя</strong>";https://static.tildacdn.com/tild3733-6437-4139-b265-633866643233/2021-03-12_14-18-09.png;;;;;;AU6p7TN7tfHmP0irzF7k;;0;0;0;0
